what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507997847887
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507997850423
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997859615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1507997865806
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997867800
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997869454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507997877280
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507997889959
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997893174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507997897286
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507997900181
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997909084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507997939988
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507997941360
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997961175
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507997963923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1507997972402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507997978683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507997986664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507997992288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507998003514
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507998006857
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507998016614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507998033433
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507998104727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507998259065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507998329460
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507998381810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507998385396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507998483262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507998554290
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507998659362
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507998661605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507998664022
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507998665573
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507998709018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000283734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000283931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000287180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000332088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000336389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000411188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000454323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000476591
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000482401
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000492207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508000494762
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508000502882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000589984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000607012
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000609324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508000621536
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000634275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508000637791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508000644103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508000646462
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000648145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508000650263
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000652800
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000662885
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508000664505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000667900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000708687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000711308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508000900008
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1508000901524
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000902392
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508000905413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508000947491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508000968924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001010599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001012283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001012491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001021448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508001039607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508001057163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001068728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001320814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508001353850
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508001378744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508001416188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508001418889
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508001466238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1508001490847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508001494141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508001517813
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508001519594
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508001595159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001658226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001701558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001723788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001724838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001727013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001972295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508001989766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002042075
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002070784
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002153785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002171056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002245291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002253906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002258071
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508002271016
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508002271058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.newEditor",1508002271064
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508002277929
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508002279345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002282152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002282492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002298183
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508002298296
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508002298296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002305744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002312844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1508002312918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1508002312918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002316689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002322421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002325321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002546957
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002566054
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002710026
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002711073
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1508002771282
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1508002771296
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1508002771319
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002814629
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508002857835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002873561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508002881895
