what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507971872526
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507971878065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971880597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971936028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971938348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971970480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507971980920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971982884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971989033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971989920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507971997116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507971999399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507972016253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507972025429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507972027631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507972042927
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507972044358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507972053107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507972063701
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507972065329
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507972075923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507972079596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507972083479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507972084871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507972086576
