what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980405216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980467504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980471760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507980539400
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507980540754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980548745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980570512
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507980571180
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1507980596272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1507980609849
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507980628874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980632824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980641108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980700465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980704248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1507980827630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507980829628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980831694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980837967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980850268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980861714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1507980866203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507980877540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980885330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507980906578
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507980920391
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507980925085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1507980945552
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507980947176
